customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,Churn
CUST02469,Male,1,No,Yes,26,Yes,No,Two year,23.82,No
CUST02470,Female,0,Yes,Yes,55,Yes,DSL,Month-to-month,23.66,Yes
CUST02471,Female,0,Yes,Yes,1,Yes,DSL,Two year,19.15,No
CUST02472,Female,1,No,Yes,38,Yes,Fiber optic,Two year,21.88,Yes
CUST02473,Male,0,No,Yes,50,Yes,Fiber optic,Two year,105.58,No
CUST02474,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,89.12,Yes
CUST02475,Female,0,Yes,Yes,61,Yes,DSL,One year,119.58,Yes
CUST02476,Male,0,Yes,No,70,Yes,DSL,Month-to-month,20.07,Yes
CUST02477,Female,0,No,No,66,No,DSL,Month-to-month,104.6,Yes
CUST02478,Female,0,Yes,No,62,Yes,Fiber optic,Month-to-month,89.0,Yes
CUST02479,Female,0,Yes,Yes,4,Yes,DSL,One year,83.31,Yes
CUST02480,Male,0,Yes,No,71,Yes,DSL,Two year,54.37,No
CUST02481,Male,1,No,Yes,60,Yes,DSL,One year,56.43,No
CUST02482,Male,0,Yes,No,70,No,Fiber optic,One year,104.25,Yes
CUST02483,Male,0,Yes,Yes,6,Yes,Fiber optic,One year,90.78,No
CUST02484,Female,0,No,Yes,49,Yes,Fiber optic,One year,86.37,No
CUST02485,Male,0,No,No,45,Yes,DSL,Month-to-month,21.13,No
CUST02486,Male,0,Yes,No,71,Yes,DSL,Month-to-month,36.8,Yes
CUST02487,Female,0,No,Yes,13,Yes,Fiber optic,One year,116.19,Yes
CUST02488,Female,0,Yes,No,68,Yes,Fiber optic,Month-to-month,64.35,No
CUST02489,Female,0,Yes,Yes,64,Yes,Fiber optic,One year,97.7,No
CUST02490,Male,0,No,Yes,64,Yes,No,Two year,57.71,No
CUST02491,Male,1,No,Yes,56,Yes,No,Month-to-month,95.96,Yes
CUST02492,Male,0,Yes,No,61,Yes,DSL,Two year,30.16,No
CUST02493,Female,0,No,Yes,19,Yes,DSL,Month-to-month,22.3,No
CUST02494,Female,0,No,Yes,25,Yes,DSL,Month-to-month,65.55,No
CUST02495,Male,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,78.35,Yes
CUST02496,Female,1,Yes,Yes,66,Yes,Fiber optic,Two year,51.02,No
CUST02497,Female,0,Yes,No,69,Yes,Fiber optic,Two year,91.03,No
CUST02498,Female,0,Yes,No,61,Yes,DSL,Month-to-month,68.57,Yes
CUST02499,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,112.69,Yes
CUST02500,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,26.67,No
CUST02501,Female,0,No,Yes,71,Yes,No,Month-to-month,24.79,Yes
CUST02502,Male,0,No,Yes,33,Yes,Fiber optic,Month-to-month,110.32,Yes
CUST02503,Male,1,Yes,Yes,45,Yes,Fiber optic,One year,86.25,Yes
CUST02504,Female,0,No,Yes,31,Yes,DSL,Two year,86.45,No
CUST02505,Female,1,No,Yes,4,Yes,Fiber optic,One year,20.81,No
CUST02506,Male,0,Yes,Yes,62,Yes,DSL,Month-to-month,113.64,Yes
CUST02507,Male,0,No,No,28,Yes,Fiber optic,Month-to-month,96.73,Yes
CUST02508,Female,1,No,Yes,47,No,DSL,Two year,95.96,No
CUST02509,Female,0,Yes,Yes,15,No,DSL,One year,111.02,No
CUST02510,Female,0,No,Yes,24,No,DSL,Month-to-month,76.97,No
CUST02511,Female,0,No,No,71,Yes,DSL,Month-to-month,58.26,No
CUST02512,Male,0,Yes,Yes,28,Yes,DSL,One year,67.03,No
CUST02513,Female,0,No,Yes,51,Yes,No,Month-to-month,97.28,No
CUST02514,Female,0,No,Yes,45,Yes,DSL,One year,96.41,No
CUST02515,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,80.18,Yes
CUST02516,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,40.24,No
CUST02517,Male,0,Yes,Yes,33,Yes,Fiber optic,One year,101.53,No
CUST02518,Female,0,No,No,66,Yes,DSL,Month-to-month,84.02,No
CUST02519,Female,0,No,Yes,33,Yes,DSL,Month-to-month,40.57,No
CUST02520,Male,1,Yes,No,31,Yes,DSL,Month-to-month,67.03,Yes
CUST02521,Male,0,Yes,Yes,28,Yes,Fiber optic,One year,119.72,Yes
CUST02522,Female,0,No,No,8,No,DSL,One year,51.49,No
CUST02523,Female,1,Yes,Yes,65,No,No,Month-to-month,29.89,No
CUST02524,Female,0,No,Yes,56,Yes,Fiber optic,Two year,20.21,No
CUST02525,Male,1,No,No,38,Yes,Fiber optic,Month-to-month,36.83,Yes
CUST02526,Female,0,Yes,Yes,6,Yes,No,Month-to-month,37.07,No
CUST02527,Male,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,105.52,Yes
CUST02528,Male,0,No,No,7,Yes,No,One year,33.93,No
CUST02529,Female,0,No,Yes,17,Yes,DSL,Month-to-month,105.99,Yes
CUST02530,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,26.85,No
CUST02531,Female,0,No,Yes,15,Yes,DSL,Month-to-month,110.48,Yes
CUST02532,Female,0,Yes,No,20,No,Fiber optic,Month-to-month,44.15,No
CUST02533,Female,0,Yes,Yes,9,Yes,Fiber optic,Two year,80.37,Yes
CUST02534,Female,0,Yes,Yes,3,Yes,No,Month-to-month,34.29,No
CUST02535,Female,0,Yes,No,43,Yes,No,Month-to-month,57.79,Yes
CUST02536,Male,0,Yes,Yes,7,Yes,DSL,Month-to-month,26.75,Yes
CUST02537,Male,0,No,No,54,Yes,DSL,Month-to-month,77.11,Yes
CUST02538,Female,1,Yes,No,18,Yes,Fiber optic,One year,53.28,No
CUST02539,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,104.92,Yes
CUST02540,Male,1,Yes,Yes,39,Yes,DSL,Month-to-month,36.55,Yes
CUST02541,Male,0,Yes,Yes,50,Yes,Fiber optic,One year,46.56,Yes
CUST02542,Male,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,36.08,Yes
CUST02543,Male,0,Yes,No,29,Yes,Fiber optic,One year,75.51,No
CUST02544,Female,0,Yes,No,55,Yes,Fiber optic,Two year,29.4,No
CUST02545,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,37.31,Yes
CUST02546,Male,0,No,Yes,58,Yes,Fiber optic,Month-to-month,87.21,Yes
CUST02547,Female,0,No,No,14,Yes,No,Month-to-month,25.59,No
CUST02548,Male,0,No,Yes,67,No,Fiber optic,Two year,93.8,Yes
CUST02549,Female,0,Yes,Yes,69,Yes,Fiber optic,One year,28.64,No
CUST02550,Male,0,No,Yes,60,Yes,Fiber optic,Month-to-month,77.72,Yes
CUST02551,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,119.78,No
CUST02552,Male,0,No,Yes,46,Yes,No,One year,35.74,No
CUST02553,Male,0,No,Yes,16,Yes,Fiber optic,Month-to-month,44.63,No
CUST02554,Female,0,Yes,Yes,56,Yes,No,Month-to-month,109.64,Yes
CUST02555,Male,0,Yes,Yes,53,Yes,DSL,Month-to-month,81.88,Yes
CUST02556,Female,0,No,No,51,Yes,Fiber optic,One year,68.24,Yes
CUST02557,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,75.4,Yes
CUST02558,Male,0,No,Yes,38,Yes,Fiber optic,Month-to-month,48.14,Yes
CUST02559,Female,0,No,No,12,Yes,DSL,Two year,105.24,No
CUST02560,Female,0,Yes,No,65,Yes,DSL,Month-to-month,94.02,No
CUST02561,Female,1,No,No,51,Yes,Fiber optic,Month-to-month,83.53,Yes
CUST02562,Female,1,No,No,13,No,Fiber optic,One year,113.04,Yes
CUST02563,Female,0,No,Yes,62,Yes,Fiber optic,Month-to-month,76.97,Yes
CUST02564,Male,0,No,No,70,Yes,DSL,One year,70.21,No
CUST02565,Female,0,No,No,27,Yes,Fiber optic,Month-to-month,117.52,Yes
CUST02566,Female,0,Yes,No,45,Yes,Fiber optic,Month-to-month,39.01,Yes
CUST02567,Female,0,Yes,No,27,Yes,DSL,Month-to-month,32.48,No
CUST02568,Female,0,Yes,Yes,1,Yes,DSL,Two year,34.55,No
CUST02569,Female,1,Yes,No,16,No,Fiber optic,One year,118.92,Yes
CUST02570,Male,0,Yes,No,58,Yes,Fiber optic,Month-to-month,84.53,Yes
CUST02571,Female,0,No,No,51,Yes,Fiber optic,Month-to-month,49.2,Yes
CUST02572,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,43.4,Yes
CUST02573,Male,0,Yes,Yes,2,Yes,DSL,Two year,23.78,No
CUST02574,Male,0,No,No,36,No,No,Two year,31.46,No
CUST02575,Male,1,Yes,No,23,Yes,No,Month-to-month,110.63,Yes
CUST02576,Female,0,Yes,No,71,Yes,DSL,Month-to-month,94.23,Yes
CUST02577,Male,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,114.04,Yes
CUST02578,Male,0,Yes,No,1,Yes,Fiber optic,Two year,61.22,No
CUST02579,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,79.33,Yes
CUST02580,Female,0,No,Yes,9,Yes,Fiber optic,Month-to-month,67.33,Yes
CUST02581,Female,0,Yes,No,61,Yes,Fiber optic,Month-to-month,107.9,Yes
CUST02582,Male,0,No,Yes,42,Yes,No,Month-to-month,119.12,Yes
CUST02583,Female,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,113.14,Yes
CUST02584,Female,0,No,No,58,No,DSL,Month-to-month,79.0,Yes
CUST02585,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,24.3,No
CUST02586,Female,0,No,Yes,59,Yes,DSL,Month-to-month,80.99,Yes
CUST02587,Female,0,No,Yes,62,Yes,Fiber optic,Month-to-month,27.9,No
CUST02588,Female,0,No,No,51,Yes,Fiber optic,Month-to-month,32.16,No
CUST02589,Female,0,No,Yes,22,Yes,DSL,Two year,37.52,No
CUST02590,Male,0,No,Yes,29,Yes,DSL,One year,55.08,No
CUST02591,Female,0,No,No,42,No,Fiber optic,One year,78.36,No
CUST02592,Female,0,No,Yes,67,Yes,DSL,Month-to-month,52.02,No
CUST02593,Male,0,No,Yes,20,Yes,DSL,One year,64.13,No
CUST02594,Female,0,No,Yes,42,Yes,Fiber optic,Month-to-month,22.82,Yes
CUST02595,Male,0,Yes,Yes,6,No,No,Month-to-month,81.22,Yes
CUST02596,Female,0,No,Yes,15,Yes,Fiber optic,Month-to-month,85.02,Yes
CUST02597,Male,1,Yes,Yes,22,Yes,Fiber optic,Month-to-month,28.14,Yes
CUST02598,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,98.08,Yes
CUST02599,Male,0,Yes,Yes,30,Yes,DSL,Month-to-month,84.04,Yes
CUST02600,Male,0,Yes,No,68,Yes,Fiber optic,Month-to-month,67.95,Yes
CUST02601,Female,0,Yes,No,5,Yes,Fiber optic,Month-to-month,74.39,No
CUST02602,Male,0,No,No,64,Yes,No,One year,69.31,No
CUST02603,Female,0,No,No,58,Yes,No,Month-to-month,23.49,Yes
CUST02604,Male,0,No,No,27,Yes,DSL,Two year,92.99,No
CUST02605,Male,0,No,No,17,Yes,No,Month-to-month,70.2,Yes
CUST02606,Male,0,Yes,No,9,Yes,No,Month-to-month,35.63,Yes
CUST02607,Female,0,No,No,6,Yes,Fiber optic,Two year,87.43,Yes
CUST02608,Male,0,No,Yes,36,Yes,DSL,Month-to-month,88.9,No
CUST02609,Female,0,No,No,44,Yes,Fiber optic,One year,39.78,No
CUST02610,Female,1,No,No,15,No,DSL,Month-to-month,99.24,Yes
CUST02611,Female,1,No,No,13,Yes,Fiber optic,Month-to-month,64.56,Yes
CUST02612,Female,1,No,Yes,10,Yes,DSL,Month-to-month,36.42,No
CUST02613,Female,0,No,No,33,Yes,Fiber optic,Two year,85.08,No
CUST02614,Female,0,No,Yes,59,Yes,No,Month-to-month,78.87,No
CUST02615,Female,0,Yes,No,12,Yes,DSL,Month-to-month,35.38,Yes
CUST02616,Female,0,Yes,No,38,Yes,Fiber optic,One year,106.98,No
CUST02617,Female,0,No,Yes,43,Yes,DSL,Month-to-month,105.16,No
CUST02618,Male,0,No,No,27,Yes,Fiber optic,Two year,103.3,No
CUST02619,Male,0,No,Yes,39,Yes,Fiber optic,Month-to-month,58.72,Yes
CUST02620,Male,0,No,Yes,15,Yes,DSL,One year,102.11,No
CUST02621,Male,0,Yes,No,49,No,Fiber optic,Month-to-month,104.17,Yes
CUST02622,Male,1,Yes,No,27,Yes,Fiber optic,Month-to-month,119.65,Yes
CUST02623,Female,0,No,Yes,67,Yes,DSL,One year,115.68,No
CUST02624,Female,0,Yes,Yes,59,No,Fiber optic,Month-to-month,57.05,No
CUST02625,Female,1,Yes,No,11,Yes,Fiber optic,Month-to-month,38.22,Yes
CUST02626,Female,0,No,No,15,Yes,DSL,Two year,47.83,No
CUST02627,Female,0,No,No,52,Yes,No,Month-to-month,68.47,Yes
CUST02628,Female,0,No,Yes,53,Yes,Fiber optic,Two year,100.16,No
CUST02629,Female,0,Yes,No,48,Yes,DSL,One year,91.74,Yes
CUST02630,Male,1,Yes,Yes,35,Yes,DSL,One year,98.35,No
CUST02631,Male,0,No,No,61,Yes,Fiber optic,Two year,56.75,No
CUST02632,Male,0,No,Yes,25,Yes,Fiber optic,Month-to-month,43.18,Yes
CUST02633,Male,0,Yes,Yes,55,Yes,Fiber optic,Two year,20.46,No
CUST02634,Female,0,Yes,No,21,Yes,Fiber optic,Month-to-month,81.87,Yes
CUST02635,Female,1,No,Yes,68,Yes,Fiber optic,Two year,99.09,Yes
CUST02636,Female,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,108.69,Yes
CUST02637,Male,0,No,Yes,1,Yes,Fiber optic,Two year,66.58,Yes
CUST02638,Female,0,No,Yes,52,Yes,No,Two year,112.62,No
CUST02639,Female,0,Yes,Yes,6,Yes,No,Month-to-month,38.65,No
CUST02640,Female,1,Yes,No,19,Yes,Fiber optic,Month-to-month,70.47,Yes
CUST02641,Male,0,Yes,No,29,Yes,Fiber optic,One year,39.8,No
CUST02642,Female,0,No,Yes,66,Yes,DSL,Month-to-month,37.18,No
CUST02643,Male,0,No,No,58,Yes,DSL,Month-to-month,115.25,Yes
CUST02644,Male,0,No,Yes,65,Yes,Fiber optic,Month-to-month,101.41,Yes
CUST02645,Male,0,No,Yes,2,Yes,Fiber optic,Month-to-month,19.2,Yes
CUST02646,Male,1,No,No,55,Yes,DSL,Month-to-month,45.39,Yes
CUST02647,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,38.92,Yes
CUST02648,Male,1,Yes,Yes,51,Yes,No,Month-to-month,33.01,Yes
CUST02649,Male,0,No,Yes,6,No,No,Month-to-month,89.14,No
CUST02650,Female,0,No,No,4,No,Fiber optic,Month-to-month,75.82,Yes
CUST02651,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,64.3,No
CUST02652,Male,0,No,Yes,60,Yes,DSL,Month-to-month,37.33,No
CUST02653,Female,1,Yes,Yes,15,Yes,Fiber optic,Month-to-month,46.32,No
CUST02654,Male,0,No,Yes,66,Yes,No,Month-to-month,54.32,Yes
CUST02655,Male,0,Yes,Yes,58,Yes,Fiber optic,Two year,98.12,Yes
CUST02656,Male,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,118.9,Yes
CUST02657,Male,0,No,No,47,Yes,DSL,Month-to-month,36.77,No
CUST02658,Female,0,No,No,63,Yes,Fiber optic,Month-to-month,52.84,Yes
CUST02659,Male,0,Yes,No,49,Yes,Fiber optic,One year,46.58,No
CUST02660,Female,0,Yes,No,40,No,Fiber optic,Month-to-month,22.49,No
CUST02661,Female,0,No,Yes,71,Yes,DSL,Two year,40.36,No
CUST02662,Female,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,109.96,Yes
CUST02663,Female,0,No,No,53,Yes,DSL,Month-to-month,103.97,No
CUST02664,Male,0,No,No,4,Yes,Fiber optic,Two year,35.09,No
CUST02665,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,55.35,Yes
CUST02666,Male,1,No,No,40,Yes,Fiber optic,Two year,49.7,Yes
CUST02667,Female,0,No,Yes,34,Yes,Fiber optic,Two year,33.07,No
CUST02668,Female,0,No,Yes,39,Yes,Fiber optic,Two year,81.47,No
CUST02669,Male,0,Yes,Yes,21,Yes,DSL,Two year,74.84,No
CUST02670,Male,0,Yes,No,47,Yes,DSL,Month-to-month,61.55,No
CUST02671,Male,0,Yes,No,52,Yes,No,Month-to-month,105.26,No
CUST02672,Female,0,No,No,9,Yes,DSL,Month-to-month,81.21,Yes
CUST02673,Female,0,Yes,No,17,Yes,DSL,Two year,44.45,No
CUST02674,Male,0,Yes,No,48,Yes,DSL,Month-to-month,56.12,No
CUST02675,Male,0,Yes,Yes,70,Yes,DSL,Month-to-month,33.32,No
CUST02676,Male,0,No,No,29,Yes,Fiber optic,One year,78.32,No
CUST02677,Male,1,No,Yes,18,Yes,Fiber optic,Month-to-month,77.84,Yes
CUST02678,Female,0,Yes,Yes,54,Yes,No,One year,106.76,No
CUST02679,Male,0,Yes,Yes,59,Yes,Fiber optic,Two year,105.29,No
CUST02680,Male,1,Yes,No,71,Yes,DSL,Month-to-month,103.37,Yes
CUST02681,Male,0,No,No,20,Yes,Fiber optic,One year,73.99,No
CUST02682,Male,0,Yes,No,25,Yes,Fiber optic,One year,84.51,No
CUST02683,Female,0,No,No,27,Yes,Fiber optic,One year,97.11,Yes
CUST02684,Male,1,No,No,38,Yes,Fiber optic,Month-to-month,27.35,Yes
CUST02685,Female,0,No,No,32,Yes,DSL,Month-to-month,48.66,No
CUST02686,Male,1,Yes,No,39,Yes,Fiber optic,Month-to-month,35.25,Yes
CUST02687,Male,0,Yes,No,28,Yes,Fiber optic,One year,70.17,No
CUST02688,Female,0,No,Yes,19,Yes,Fiber optic,Month-to-month,103.44,Yes
CUST02689,Male,1,No,No,19,Yes,DSL,Month-to-month,41.53,Yes
CUST02690,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,92.55,No
CUST02691,Female,0,No,Yes,24,Yes,DSL,Month-to-month,59.39,No
CUST02692,Male,0,Yes,Yes,24,Yes,DSL,Month-to-month,110.11,No
CUST02693,Female,0,Yes,Yes,3,No,DSL,Month-to-month,81.93,No
CUST02694,Female,1,No,No,3,Yes,DSL,One year,117.61,No
CUST02695,Female,0,No,No,8,Yes,Fiber optic,One year,43.06,No
CUST02696,Female,0,No,Yes,14,Yes,DSL,Month-to-month,112.24,No
CUST02697,Female,0,Yes,Yes,25,Yes,DSL,One year,54.42,No
CUST02698,Female,0,No,Yes,70,No,DSL,Month-to-month,81.44,Yes
CUST02699,Female,0,Yes,No,31,Yes,DSL,Two year,35.8,No
CUST02700,Female,0,No,Yes,51,Yes,Fiber optic,Month-to-month,95.5,No
CUST02701,Male,0,Yes,Yes,31,Yes,DSL,Two year,117.78,No
CUST02702,Male,1,Yes,No,8,Yes,DSL,Month-to-month,98.32,Yes
CUST02703,Female,0,No,Yes,12,Yes,Fiber optic,Month-to-month,80.81,No
CUST02704,Male,0,Yes,No,55,No,DSL,One year,63.72,No
CUST02705,Female,1,Yes,No,43,Yes,DSL,Month-to-month,53.21,Yes
CUST02706,Female,0,Yes,Yes,29,Yes,Fiber optic,One year,60.74,No
CUST02707,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,51.49,No
CUST02708,Female,0,No,Yes,11,No,Fiber optic,Month-to-month,102.94,Yes
CUST02709,Female,1,No,No,65,Yes,Fiber optic,One year,109.1,No
CUST02710,Female,0,No,No,17,Yes,No,Month-to-month,114.87,No
CUST02711,Female,1,No,No,12,Yes,DSL,Month-to-month,60.67,Yes
CUST02712,Male,0,No,Yes,23,Yes,Fiber optic,Two year,73.71,No
CUST02713,Female,0,Yes,Yes,11,Yes,Fiber optic,Two year,76.84,Yes
CUST02714,Female,0,Yes,Yes,59,Yes,No,One year,84.41,No
CUST02715,Female,0,Yes,Yes,59,Yes,Fiber optic,Two year,18.25,No
CUST02716,Male,0,Yes,Yes,0,Yes,Fiber optic,Two year,103.95,No
CUST02717,Female,0,No,Yes,42,Yes,Fiber optic,One year,45.35,Yes
CUST02718,Male,0,No,No,54,Yes,Fiber optic,Two year,66.16,No
CUST02719,Male,0,Yes,No,39,No,Fiber optic,Month-to-month,103.84,Yes
CUST02720,Female,0,No,No,63,Yes,No,One year,119.68,No
CUST02721,Female,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,99.08,Yes
CUST02722,Male,0,Yes,No,33,Yes,DSL,One year,20.53,No
CUST02723,Female,0,No,No,47,No,DSL,Two year,55.61,No
CUST02724,Male,0,No,No,32,Yes,DSL,Month-to-month,43.22,No
CUST02725,Male,0,No,Yes,67,Yes,DSL,One year,116.34,No
CUST02726,Female,0,No,Yes,29,Yes,DSL,Two year,44.95,No
CUST02727,Female,0,No,No,70,Yes,Fiber optic,Two year,114.22,No
CUST02728,Male,1,No,Yes,70,Yes,Fiber optic,Month-to-month,113.63,Yes
CUST02729,Male,0,No,Yes,28,No,DSL,Two year,103.62,No
CUST02730,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,28.0,Yes
CUST02731,Male,0,No,Yes,33,Yes,DSL,One year,18.2,No
CUST02732,Female,0,Yes,No,14,Yes,Fiber optic,Month-to-month,98.98,No
CUST02733,Female,0,Yes,Yes,52,Yes,DSL,Month-to-month,104.02,No
CUST02734,Female,0,No,No,16,Yes,Fiber optic,Month-to-month,116.14,Yes
CUST02735,Female,0,Yes,No,63,Yes,No,Month-to-month,40.28,Yes
CUST02736,Female,0,No,Yes,60,Yes,DSL,One year,92.78,No
CUST02737,Male,0,Yes,Yes,56,No,Fiber optic,Month-to-month,70.94,Yes
CUST02738,Female,0,Yes,Yes,36,Yes,Fiber optic,Two year,51.51,No
CUST02739,Female,0,Yes,No,6,Yes,DSL,Two year,79.84,No
CUST02740,Female,0,No,No,7,Yes,No,One year,73.92,No
CUST02741,Female,1,Yes,No,67,Yes,Fiber optic,Month-to-month,47.81,Yes
CUST02742,Female,0,Yes,No,20,Yes,DSL,Month-to-month,45.38,No
CUST02743,Male,0,Yes,No,60,Yes,DSL,Month-to-month,67.63,No
CUST02744,Male,1,No,No,28,No,Fiber optic,Month-to-month,66.35,Yes
CUST02745,Male,0,Yes,No,24,Yes,Fiber optic,Two year,48.81,No
CUST02746,Female,0,No,Yes,57,Yes,DSL,Month-to-month,44.9,Yes
CUST02747,Male,0,Yes,No,13,Yes,Fiber optic,Two year,115.34,Yes
CUST02748,Male,1,Yes,No,65,Yes,DSL,Month-to-month,105.96,Yes
CUST02749,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,101.31,Yes
CUST02750,Female,0,No,No,66,Yes,Fiber optic,Month-to-month,39.86,No
CUST02751,Female,0,Yes,Yes,29,Yes,Fiber optic,One year,37.31,Yes
CUST02752,Male,1,Yes,No,17,Yes,Fiber optic,Month-to-month,100.55,Yes
CUST02753,Male,0,Yes,No,53,Yes,Fiber optic,Month-to-month,36.84,No
CUST02754,Female,0,Yes,Yes,20,Yes,DSL,One year,69.36,No
CUST02755,Female,1,No,Yes,52,Yes,Fiber optic,Two year,40.59,No
CUST02756,Male,0,Yes,No,15,Yes,DSL,Month-to-month,56.56,Yes
CUST02757,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,105.05,Yes
CUST02758,Female,0,Yes,No,3,Yes,Fiber optic,Month-to-month,108.92,Yes
CUST02759,Female,0,Yes,No,54,Yes,Fiber optic,One year,119.66,No
CUST02760,Male,1,No,No,14,Yes,Fiber optic,One year,114.28,Yes
CUST02761,Female,0,Yes,No,63,Yes,Fiber optic,Two year,86.47,No
CUST02762,Male,0,Yes,Yes,64,Yes,No,Month-to-month,62.04,No
CUST02763,Male,0,No,Yes,15,Yes,DSL,Month-to-month,23.88,Yes
CUST02764,Male,0,Yes,No,19,Yes,DSL,Month-to-month,80.03,Yes
CUST02765,Male,1,Yes,No,63,Yes,Fiber optic,One year,39.49,No
CUST02766,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,104.71,Yes
CUST02767,Female,0,No,Yes,68,Yes,Fiber optic,Two year,73.99,No
CUST02768,Male,0,Yes,No,68,Yes,No,Month-to-month,92.82,No
CUST02769,Male,1,No,Yes,57,Yes,Fiber optic,Month-to-month,86.7,Yes
CUST02770,Male,0,No,Yes,38,Yes,No,Month-to-month,53.43,No
CUST02771,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,95.43,Yes
CUST02772,Male,0,No,Yes,67,Yes,DSL,One year,104.02,No
CUST02773,Female,0,No,No,20,Yes,Fiber optic,Month-to-month,93.9,Yes
CUST02774,Female,0,No,Yes,62,Yes,No,Month-to-month,97.23,Yes
CUST02775,Female,0,No,No,5,Yes,DSL,Month-to-month,54.72,Yes
CUST02776,Female,0,Yes,No,23,No,No,One year,114.26,No
CUST02777,Male,0,Yes,Yes,52,Yes,Fiber optic,Two year,61.31,No
CUST02778,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,109.5,Yes
CUST02779,Male,1,No,Yes,11,Yes,Fiber optic,One year,105.5,No
CUST02780,Male,0,No,No,55,Yes,Fiber optic,Month-to-month,30.68,Yes
CUST02781,Male,1,No,Yes,14,No,Fiber optic,One year,116.56,No
CUST02782,Female,0,No,Yes,39,No,DSL,One year,119.63,No
CUST02783,Male,0,No,No,40,Yes,No,Month-to-month,79.83,No
CUST02784,Female,1,Yes,No,68,No,Fiber optic,One year,97.88,No
CUST02785,Female,0,Yes,Yes,68,No,No,Month-to-month,113.24,No
CUST02786,Female,0,No,Yes,5,Yes,Fiber optic,Month-to-month,20.04,Yes
CUST02787,Female,1,No,Yes,66,No,Fiber optic,Month-to-month,112.86,Yes
CUST02788,Male,0,No,No,32,Yes,Fiber optic,Month-to-month,81.99,Yes
CUST02789,Female,0,Yes,No,42,Yes,Fiber optic,One year,102.5,Yes
CUST02790,Female,0,No,Yes,20,Yes,DSL,Month-to-month,73.15,Yes
CUST02791,Female,0,Yes,No,64,Yes,No,One year,72.12,No
CUST02792,Male,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,109.55,Yes
CUST02793,Male,0,Yes,Yes,7,Yes,No,Month-to-month,69.76,No
CUST02794,Male,0,No,No,63,Yes,Fiber optic,Month-to-month,66.12,Yes
CUST02795,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,80.04,Yes
CUST02796,Female,0,Yes,Yes,12,Yes,Fiber optic,Two year,70.89,No
CUST02797,Male,0,Yes,No,12,Yes,Fiber optic,Month-to-month,63.52,No
CUST02798,Female,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,36.41,Yes
CUST02799,Male,0,Yes,Yes,24,Yes,Fiber optic,Two year,58.53,No
CUST02800,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,46.77,Yes
CUST02801,Female,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,58.85,No
CUST02802,Female,0,No,Yes,20,Yes,Fiber optic,Month-to-month,78.5,No
CUST02803,Female,0,Yes,No,53,Yes,Fiber optic,Two year,80.1,Yes
CUST02804,Female,1,No,No,62,Yes,DSL,One year,42.34,No
CUST02805,Male,0,Yes,No,29,No,DSL,One year,26.62,No
CUST02806,Male,0,No,Yes,67,Yes,No,One year,93.93,No
CUST02807,Male,0,No,No,31,Yes,Fiber optic,One year,71.91,Yes
CUST02808,Male,0,No,Yes,23,Yes,DSL,One year,63.09,No
CUST02809,Male,1,Yes,No,6,Yes,Fiber optic,Month-to-month,31.22,Yes
CUST02810,Female,1,No,Yes,71,Yes,DSL,Month-to-month,60.3,Yes
CUST02811,Male,0,Yes,Yes,0,Yes,Fiber optic,Month-to-month,101.45,No
